,Unnamed: 0.1,Unnamed: 0,캠핑(야영)장명,캠핑(야영)장구분,위도,경도,주소_x,일반야영장수,자동차야영장,글램핑,카라반,화장실,샤워실,개수대,소화기,방화수,방화사,화재감지기,기타부대시설 1,기타부대시설 2,데이터기준일자_x,인허가일자,부지면적(제곱미터),사이트,관리기관명,관리기관전화,데이터기준일자_y,야영장전화번호,규모,부대_편의시설,홈페이지,데이터기준일자,전화번호_x,주소_y,연락처,전화번호_y,process1,process2
22,2122,2122,핫캠핑장,일반야영장,35.4361901,127.0310162,전남 담양군 용면 용소길 131,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-10-29,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2122, ""캠핑(야영)장명"": ""핫캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.4361901"", ""경도"": ""127.0310162"", ""주소_x"": ""전남 담양군 용면 용소길 131"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-10-29""}","와우파크는 강원도 강릉시 사천면에 위치한 일반야영장과 카라반을 갖춘 캠핑장입니다. 와우파크는 2019년 3월 21일에 인허가를 받았으며, 주변 경관이 아름다운 자연 환경에서 야영을 즐길 수 있는 최적의 장소입니다. 와우파크는 야영객들을 위해 주변 자연과 친화력 있는 시설을 제공하고 있습니다. 와우파크는 야영객들이 즐길 수 있는 다양한 활동을 제공하고 있습니다. 와우파크는 야영객들이 즐길 수 있는 다양한 스포츠 활동과사천진읍내 마을 중간에 위치하고 있다. 사천진답교놀이전수관 뒤쪽 나지막한 언덕에 자리잡고 있어 주변 방해없이 조용하면서도 아늑하기가 이를데 없다. 작은 언덕을 올라가면 왼쪽에 팬션과 매점등 편의시설이 있는 건물이 있고 앞쪽으로 잔디마당이 아름답게 가꿔져 있고, 빙둘러 카라반이 자리잡고 있다. 카라반간의 거리가 넓어 상당히 여유있고 독립적인 캠핑이 가능하다. 카라반에서 바로 바다가 내려다 보이진 않지만, 파도소리가 들릴 정도로 바다와 가까이에 있고, 여름에는 분위기 만점의 자체 야외수영장도 운영한다. 캠핑장으로 가기 위해서는 사천항쪽의 바닷길보다 주문진으로 가는 마을 바깥쪽 해안로를 이용하는 게 좋다."
23,2123,2123,라온야영장,일반야영장,35.3760811,126.9958252,전남 담양군 용면 금성산성길 548,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-09-10,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2123, ""캠핑(야영)장명"": ""라온야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.3760811"", ""경도"": ""126.9958252"", ""주소_x"": ""전남 담양군 용면 금성산성길 548"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-09-10""}","팜스토리는 경북 청도군 운문면에 위치한 일반 야영장입니다. 2019년 3월 26일에 인허가를 받았으며, 위도는 35.8041012, 경도는 128.9764245이며, 주소는 경북 청도군 운문면 운북로 443-18입니다.팜스토리는 경북 청도군 운문면에 자리했다. 청도군청을 기점으로 42Km가량 떨어졌다. 자동차를 타고 청려로, 운북로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 1시간 안팎이다. 이곳은 글램핑과 오토캠핑장이 공존하는 공간으로 진정 자연을 벗 삼아 캠핑을 만끽할 수 있다. 산으로 둘러싸여 있어 고개를 돌리는 곳마다 자연친화적인 풍경이 시각적인 즐거움을 선사한다. 글램핑은 세 가지 형태로 나뉜다. 먼저 A형과 B형의 차이점은 크기와 내부 화장실 유무다. A형이 B형보다 더 크고, 내부에 화장실이 있다. 이 밖의 내부 물품은 침대, 침구류, 소파, TV, 냉장고, 에어컨, 식기류, 취사도구 등으로 크게 다를 게 없다. C형은 감성 글램핑에 초점을 맞췄으며, 내부에 침구류가 없어 지참해야 한다. 세 가지 형태 모두 반려견 동반이 가능하다는 점도 매력적이다. 오토캠핑장은 10면이며 바닥 형태는 파쇄석이다. 일요일부터 목요일까지는 오후 1시부터 7시까지 당일 피크닉도 가능하다."
24,2124,2124,하늘나리 캠핑장,일반야영장,35.1611949,127.3998607,전남 곡성군 죽곡면 상한길 255-4,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-05-01,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2124, ""캠핑(야영)장명"": ""하늘나리 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.1611949"", ""경도"": ""127.3998607"", ""주소_x"": ""전남 곡성군 죽곡면 상한길 255-4"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-05-01""}","트리앤캠프스토리는 강원 양구군 양구읍 성곡로 849에 위치한 일반야영장입니다. 2019년 3월 27일에 인허가를 받았습니다.폐교를 리모델링한 감성캠핑장이다. 인테리어 사업을 하는 사업주가 틈틈이 손보고 가꾼 캠핑장으로 규모는 작지만, 이쁘고 편안하게 잘 꾸며져 있다. 학생들이 공부하던 교실은 작은 카페와 놀이터로 예쁘게 바꿔놓았고, 작은 카라반과 임대텐트도 마련해 놓았다. 놀이방에 방방이도 있고 기타랑 피아노도 있고 빔프로젝트도 대여해 준다. 때문에 어지간한 규모의 단체행사나 워크샵을 하기에도 모자람이 없다."
25,2125,2125,윤제림 숲속 야영장,일반야영장,34.8252749,127.2007167,전남 보성군 겸백면 주월산길 165-44,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-11-06,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2125, ""캠핑(야영)장명"": ""윤제림 숲속 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""34.8252749"", ""경도"": ""127.2007167"", ""주소_x"": ""전남 보성군 겸백면 주월산길 165-44"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-11-06""}","사목힐링캠프 태안캠핑농원은 충남 태안군 이원면에 위치한 일반 야영장입니다. 2019년 3월 27일에 인허가를 받았으며, 주소는 사목길 38입니다. 위도는 36.9198291, 경도는 126.2929339입니다.사목힐링캠프는 충남 태안군 이원면에 자리했다. 태안군청을 기점으로 23Km가량 떨어졌다. 자동차를 타고 후곡로, 동백로, 원이로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 45분 안팎이다. 캠핑장은 태안의 관광지 가운데 하나인 사목해수욕장 코앞에 위치했다. 이 덕분에 어느 사이트에 자리를 잡든 서해의 수려한 풍광이 시각적인 즐거움을 선사한다. 게다가 한여름 무더위를 날리기 위한 해수욕도 즐길 수 있다. 캠핑장에는 데크로 이뤄진 자동차 야영장 35면을 마련했다. 평일 주말 가리지 않고 문을 연다. 겨울에는 매년 1월부터 2월까지 휴장에 돌입한다. 화장실과 샤워실은 남녀를 구분해 총 2개소며, 개수대는 1개소다. 수시로 관리하는 덕분에 항상 깔끔하다. 매점에서는 장작을 비롯해 식품, 음료 등을 판매한다. 개인 카라반과 트레일러는 출입할 수 없으며, 반려동물은 소형견에 한해 동반 입장이 가능하다."
26,2126,2126,덕룡산행복마을영농조합법인,일반야영장,34.5396797,126.6832373,전남 강진군 도암면 봉황로 617,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2017-07-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2126, ""캠핑(야영)장명"": ""덕룡산행복마을영농조합법인"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""34.5396797"", ""경도"": ""126.6832373"", ""주소_x"": ""전남 강진군 도암면 봉황로 617"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2017-07-07""}","충주 커피박물관 관광농원 야영장은 충주시 살미면 월악로 432에 위치한 일반야영장입니다. 2019년 3월 28일에 인허가를 받았으며, 위도 36.9045459, 경도 128.0145503에 위치하고 있습니다."
27,2127,2127,톱머리 글램핑장,일반야영장,34.9691293,126.3835195,전남 무안군 망운면 톱머리길 66-5,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2017-07-28,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2127, ""캠핑(야영)장명"": ""톱머리 글램핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""34.9691293"", ""경도"": ""126.3835195"", ""주소_x"": ""전남 무안군 망운면 톱머리길 66-5"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2017-07-28""}","독립기념관 캠핑장은 충남 천안시 동남구 목천읍에 위치한 자동차 야영장입니다. 2019년 3월 29일에 인허가를 받았으며, 위도 36.781872, 경도 127.2303981의 위치를 가지고 있습니다.독립기념관 캠핑장은 충남 천안시 동남구에 자리했다. 천안시청을 기점으로 22Km가량 떨어졌다. 자동차를 타고 시청로, 남부대로, 충절로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 40분 안팎이다. 캠핑장은 독립기념관 내부에 위치했다. 이 덕분에 캠핑을 겸해 독립기념관을 둘러볼 수 있다. 캠핑장은 4개 구역으로 나뉜다. 대한 구역은 44개 면의 사이트를 마련했으며, 카라반 입장이 허용된다. 걷는 맛을 음미하기 좋은 생태 연못과 인접하고 수목이 우거진 독립 구역은 20면이다. 통일 구역은 송림을 배경으로 펼쳐졌으며, 모두 23면이다. 만세 구역은 송림숲 안쪽에 위치했으며, 이 캠핑장에서 유일하게 데크로 이뤄졌다. 타 구역과 달리 화로대 사용이 불가능하고, 차량으로 진입할 수 없다. 하지만 무더운 여름에 천연 그늘 아래에서 캠핑을 만끽하기 제격이라는 것이 가장 큰 강점이다."
28,2128,2128,회산백련지 오토캠핑장,"일반야영장,카라반",34.8600889,126.5298981,전라남도 무안군 일로읍 백련로 333,23,0,0,20,1,1,1,32,1,1,20,"전기,장작판매,온수,산책로,운동장",,2019-07-12,2016-06-28,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2128, ""캠핑(야영)장명"": ""회산백련지 오토캠핑장"", ""캠핑(야영)장구분"": ""일반야영장,카라반"", ""위도"": ""34.8600889"", ""경도"": ""126.5298981"", ""주소_x"": ""전라남도 무안군 일로읍 백련로 333"", ""일반야영장수"": 23, ""카라반"": 20, ""화장실"": 1, ""샤워실"": 1, ""개수대"": 1, ""소화기"": 32, ""방화수"": 1, ""방화사"": 1, ""화재감지기"": 20, ""기타부대시설 1"": ""전기,장작판매,온수,산책로,운동장"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2016-06-28""}","물동네힐링 야영장은 경기 남양주시 수동면 비룡로 945에 위치한 일반야영장과 자동차야영장을 합한 캠핑장입니다. 이 캠핑장에는 총 44개의 일반야영장, 5개의 화장실, 10개의 샤워실, 10개의 개수대, 12개의 소화기, 15개의 화재감지기가 있습니다. 또한 전기, 무선인터넷, 장작판매, 온수, 물놀이장, 마트 및 편의점 등의 기타 부대시설이 있으며, 근처에는 영화관과 바다가 있습니다. 이 캠핑장은 2019년 4월 10일에 인허가를 받았습니다.물동네힐링캠프는 남양주 수동에 있다. 이름 그대로 물 많기로 소문난 수동계곡 아래 천변에 위치하고 있어 물놀이를 하기에 아주 좋은 곳이다. 특히 캠핑장 바로 앞은 작은 보가 설치되어 있어 항상 물이 풍부한게 특징이다.  물동네 힐링캠프는 반려견캠핑과 일반캠핑으로 구분되어 있다. 입구 왼쪽에는 대형견들을 위한 전용 사이트와 놀이터가 오른쪽은 소형견들의 놀이터와 동반 사이트가 마련되어 있다. 관리사무소와 반려견카페가 있는 건물 뒤쪽 강변에는 일반캠핑 사이트가 조성되어 있다. 강을 따라 사이트가 배치되어 있어 바로 물놀이를 할 수 있어 좋다."
29,2129,2129,휴파크,일반야영장,35.3369546,126.4327066,전남 영광군 백수읍 법백로 39,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-10-02,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2129, ""캠핑(야영)장명"": ""휴파크"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.3369546"", ""경도"": ""126.4327066"", ""주소_x"": ""전남 영광군 백수읍 법백로 39"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-10-02""}","용담댐 오토 캠핑장은 전북 진안군 안천면 안용로 539에 위치한 일반야영장과 카라반을 제공하는 자동차 야영장입니다. 2019년 4월 2일에 인허가를 받았으며, 자동차 야영장으로 1개, 카라반으로 3개를 제공합니다. 위도는 35.9366966, 경도는 127.529745입니다.용담댐 오토캠핑장은 전북지역 최고의 오지 또는 청정지역으로 손꼽히는 진안. 그것도 하늘에서 보면 용을 닮았다는 용담댐 옆에 있다. 용담댐 물박이 댐이 바라다 보이는 전망좋은 곳이다. 하늘펜션으로 주변에서는 소문난 펜션과 함께 운영하는 카라반 전용캠핑장이다. 단 3대의 카라반만 운영하지만 객실에서 바로 용담호가 바라다 보이는 풍광이 일품이라 많은 사람들이 찾는다. 캠핑장 밖에 작은 정원도 있고. 호수옆으로 데크와 놀이터, 작은 정자도 조성되어 있다."
30,2130,2130,솔내음 물댄동산 야영장,일반야영장,35.3027267,126.6545021,전남 장성군 삼계면 자초로 198,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-04-06,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2130, ""캠핑(야영)장명"": ""솔내음 물댄동산 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.3027267"", ""경도"": ""126.6545021"", ""주소_x"": ""전남 장성군 삼계면 자초로 198"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-04-06""}","대부관광농원 오캠핑은 경기도 안산시 단원구 대남로 642 (대부남동)에 위치한 일반야영장입니다. 이 캠핑장은 2019년 4월 12일에 인허가를 받았고, 총 20개의 일반야영장이 있습니다.대부관광농원오캠핑은 대부도 맨 아래쪽 메추리섬 앞에 있다. 또한 홀곳갯벌체험장이 바로 옆에 있어 갯벌체험을 하기에 아주 좋은 곳이다. 이곳은 관광농원으로 지정된 넓은 평야지대에 캠핑장을 조성해 놓았다. 때문에 아직은 나무가 적고 작아 그늘이 없다는 게 단점이지만, 양쪽으로 바다가 보이고 한발만 나서면 갯벌에 넓은 수영장과 과수원, 영농체험장등이 있어 아이들과 수확체험 등을 해 볼 수 있어 좋다."
31,2131,2131,태청산관광힐링타운야영장,일반야영장,35.2874144,126.6207818,전남 장성군 삼계면 용매골길 202,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-08-02,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2131, ""캠핑(야영)장명"": ""태청산관광힐링타운야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.2874144"", ""경도"": ""126.6207818"", ""주소_x"": ""전남 장성군 삼계면 용매골길 202"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-08-02""}","평화의댐 오토캠핑장은 강원도 화천군 화천읍 비수구미길 145-145에 위치한 자동차 야영장입니다. 2019년 4월 1일부터 인허가를 받아 운영되고 있습니다. 이 캠핑장은 야외 활동을 즐길 수 있는 야영장으로, 자동차 야영, 자전거 야영, 캠핑카 야영 등 다양한 야영 방법을 제공합니다. 이 캠핑장은 야외 활동을 즐길 수 있는 야영장으로, 자동차 야영, 자전거 야영, 캠핑카 야영 등 다양한 야영 방법을 제공합니다. 이 캠핑장은 야외 활동을 즐길 수 있는최전방인 평화의 댐 아래 조성된 화천군에서 운영하는 공공 캠핑장이다. 캠핑장은 2만6261㎡ 면적에 총 50면의 캠핑 사이트,개수대,음수대,화장실,샤워실 등을 갖췄으며,각 사이트별 전기 사용이 가능하다.  캠핑장은 3개의 구역으로 나뉘어져 있는데, 댐과 수문을 바로 바라다 볼 수 있는 A 구역과 길건너 하류저수지 변을 따라 길게 조성된 B.C 구역이 있다. 이중 B 구역은 반려동물을 동반할 수 있다. 이외에도 평화의 댐 사면에는 세계 최대규모의 트릭아트가 그려져 있고, 스카이 워크, 국제평화아트파크, 세계평화의 종 공원을 비롯한 안보와 평화관련 여행지들이 지척에 널려 있다."
32,2132,2132,불태산야영장,일반야영장,35.2868281,126.8366343,전남 장성군 진원면 고산로 61-164,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-10-31,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2132, ""캠핑(야영)장명"": ""불태산야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.2868281"", ""경도"": ""126.8366343"", ""주소_x"": ""전남 장성군 진원면 고산로 61-164"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-10-31""}","김제 모악산 캠핑파크는 전북 김제시 금산면 모악로 476-31에 위치한 일반야영장과 자동차야영장을 갖춘 캠핑장입니다. 2019년 4월 3일에 인허가를 받았습니다.김제 모악산 캠핑파크는 모악산 산자락에 자리잡아 자연친화적인 동시에 주변에 상가단지, 금산사, 모악랜드 등 다양한 문화·관광 요소를 두루 갖추고 있다. 캠핑장 내부에는 중앙으로 하천이 가로지르고 3면이 산으로 둘러싸여 있어 캠핑하면서 자연경관 및 휴식도 즐길 수 있으며, 전기사용이 가능하고, 취사장, 화장실 등 편의시설 등을 갖추고 있어 가족, 친구, 연인과 함께 또는 혼자일지라도 멋진 추억을 만들 수 있다."
